,프로젝트번호,행번,역할,업무명,개발의뢰번호,의뢰자행번,최초일자,최종일자,기간
213,P2019-2461-01,06163645,개발자,DW,R2019-2461,17101300,2019-03-21,2020-02-04,320 days 00:00:00.000000000
214,P2019-2461-01,06178235,개발자,DW,R2019-2461,17101300,2019-03-21,2020-02-04,320 days 00:00:00.000000000
215,P2019-2461-01,19100892,개발자,DW,R2019-2461,17101300,2019-03-21,2020-02-04,320 days 00:00:00.000000000
216,P2019-2461-01,10505024,개발자,DW,R2019-2461,17101300,2019-03-21,2020-02-04,320 days 00:00:00.000000000
217,P2019-2461-03,11101237,PM,빅데이터,R2019-2461,17101300,2019-08-30,2020-04-06,220 days 00:00:00.000000000
218,P2019-2461-03,19101309,개발자,빅데이터,R2019-2461,17101300,2019-08-30,2020-04-06,220 days 00:00:00.000000000
219,P2019-2461-03,17101300,개발자,빅데이터,R2019-2461,17101300,2019-08-30,2020-04-06,220 days 00:00:00.000000000
220,P2019-2461-03,06167454,개발자,빅데이터,R2019-2461,17101300,2019-08-30,2020-04-06,220 days 00:00:00.000000000
221,P2019-2461-03,17101311,개발자,빅데이터,R2019-2461,17101300,2019-08-30,2020-04-06,220 days 00:00:00.000000000
222,P2019-2461-03,17101281,개발자,빅데이터,R2019-2461,17101300,2019-08-30,2020-04-06,220 days 00:00:00.000000000
223,P2019-2604-01,14100680,PM,여신-Dex,R2019-2604,6156975,2019-04-29,2020-03-06,312 days 00:00:00.000000000
224,P2019-2604-01,06167070,개발자,여신-Dex,R2019-2604,6156975,2019-04-29,2020-03-06,312 days 00:00:00.000000000
225,P2019-2604-02,18101909,PM,무역,R2019-2604,6156975,2019-12-23,2020-03-09,77 days 00:00:00.000000000
226,P2019-2749-01,06208444,PM,채널,R2019-2749,15504761,2019-03-29,2020-01-17,294 days 00:00:00.000000000
227,P2019-2749-01,08101566,개발자,채널,R2019-2749,15504761,2019-03-29,2020-01-17,294 days 00:00:00.000000000
228,P2019-3307-01,11104015,PM,청약업무,R2019-3307,10103759,2019-04-22,2020-02-11,295 days 00:00:00.000000000
229,P2019-3307-01,18102166,개발자,청약업무,R2019-3307,10103759,2019-04-22,2020-02-11,295 days 00:00:00.000000000
230,P2019-3307-01,06126324,개발자,청약업무,R2019-3307,10103759,2019-04-22,2020-02-11,295 days 00:00:00.000000000
231,P2019-3307-01,16100239,개발자,청약업무,R2019-3307,10103759,2019-04-22,2020-02-11,295 days 00:00:00.000000000
232,P2019-3307-01,18101010,개발자,청약업무,R2019-3307,10103759,2019-04-22,2020-02-11,295 days 00:00:00.000000000
233,P2019-3307-02,15051002,PM,대외계IF일괄전송,R2019-3307,10103759,2019-04-26,2020-02-05,285 days 00:00:00.000000000
234,P2019-3307-02,11121001,개발자,대외계IF일괄전송,R2019-3307,10103759,2019-04-26,2020-02-05,285 days 00:00:00.000000000
235,P2019-3307-02,19071002,개발자,대외계IF일괄전송,R2019-3307,10103759,2019-04-26,2020-02-05,285 days 00:00:00.000000000
236,P2019-3427-01,06209998,PM,글로벌인터넷뱅킹,R2019-3427,6179495,2019-04-17,2020-02-06,295 days 00:00:00.000000000
237,P2019-3427-01,06175971,개발자,글로벌인터넷뱅킹,R2019-3427,6179495,2019-04-17,2020-02-06,295 days 00:00:00.000000000
238,P2019-3673-01,06209998,PM,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
239,P2019-3673-01,17200120,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
240,P2019-3673-01,18100864,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
241,P2019-3673-01,06210554,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
242,P2019-3673-01,06178730,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
243,P2019-3673-01,12101620,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
244,P2019-3673-01,18200745,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
245,P2019-3673-01,18100139,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
246,P2019-3673-01,18201369,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
247,P2019-3673-01,18200044,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
248,P2019-3673-01,16200179,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
249,P2019-3673-01,17101352,개발자,글로벌인터넷뱅킹,R2019-3673,6209998,2019-04-24,2020-01-31,282 days 00:00:00.000000000
250,P2019-3673-04,16042004,PM,퍼블리싱(DS),R2019-3673,6209998,2019-10-17,2020-01-31,106 days 00:00:00.000000000
251,P2019-3673-04,13011004,개발자,퍼블리싱(DS),R2019-3673,6209998,2019-10-17,2020-01-31,106 days 00:00:00.000000000
252,P2019-3673-04,19082902,개발자,퍼블리싱(DS),R2019-3673,6209998,2019-10-17,2020-01-31,106 days 00:00:00.000000000
253,P2019-3673-04,03041007,개발자,퍼블리싱(DS),R2019-3673,6209998,2019-10-17,2020-01-31,106 days 00:00:00.000000000
254,P2019-3770-01,06168590,PM,국내외국환,R2019-3770,9100938,2019-04-30,2020-07-07,434 days 00:00:00.000000000
255,P2019-3770-01,11101849,개발자,국내외국환,R2019-3770,9100938,2019-04-30,2020-07-07,434 days 00:00:00.000000000
256,P2019-3972-01,06164293,PM,퇴직연금,R2019-3972,6164293,2019-05-07,2020-01-21,259 days 00:00:00.000000000
257,P2019-3972-01,19200341,개발자,퇴직연금,R2019-3972,6164293,2019-05-07,2020-01-21,259 days 00:00:00.000000000
258,P2019-3972-01,06218301,개발자,퇴직연금,R2019-3972,6164293,2019-05-07,2020-01-21,259 days 00:00:00.000000000
259,P2019-3972-01,06167802,개발자,퇴직연금,R2019-3972,6164293,2019-05-07,2020-01-21,259 days 00:00:00.000000000
260,P2019-3972-01,18100368,개발자,퇴직연금,R2019-3972,6164293,2019-05-07,2020-01-21,259 days 00:00:00.000000000
261,P2019-3972-01,15102173,개발자,퇴직연금,R2019-3972,6164293,2019-05-07,2020-01-21,259 days 00:00:00.000000000
262,P2019-3972-01,06178091,개발자,퇴직연금,R2019-3972,6164293,2019-05-07,2020-01-21,259 days 00:00:00.000000000
263,P2019-3972-01,19507800,개발자,퇴직연금,R2019-3972,6164293,2019-05-07,2020-01-21,259 days 00:00:00.000000000
264,P2019-4052-01,07061004,PM,보고서관리,R2019-4052,7061004,2019-05-09,2020-03-27,323 days 00:00:00.000000000
265,P2019-4052-01,19021009,개발자,보고서관리,R2019-4052,7061004,2019-05-09,2020-03-27,323 days 00:00:00.000000000
266,P2019-4052-01,19041004,개발자,보고서관리,R2019-4052,7061004,2019-05-09,2020-03-27,323 days 00:00:00.000000000
267,P2019-4052-01,19102005,개발자,보고서관리,R2019-4052,7061004,2019-05-09,2020-03-27,323 days 00:00:00.000000000
268,P2019-4052-01,12071002,개발자,보고서관리,R2019-4052,7061004,2019-05-09,2020-03-27,323 days 00:00:00.000000000
269,P2019-4052-01,15021008,개발자,보고서관리,R2019-4052,7061004,2019-05-09,2020-03-27,323 days 00:00:00.000000000
270,P2019-4052-01,17091017,개발자,보고서관리,R2019-4052,7061004,2019-05-09,2020-03-27,323 days 00:00:00.000000000
271,P2019-4114-01,06148972,PM,수탁업무,R2019-4114,8609306,2019-05-27,2020-03-03,281 days 00:00:00.000000000
272,P2019-4114-01,06167187,개발자,수탁업무,R2019-4114,8609306,2019-05-27,2020-03-03,281 days 00:00:00.000000000
273,P2019-4114-01,16507916,개발자,수탁업무,R2019-4114,8609306,2019-05-27,2020-03-03,281 days 00:00:00.000000000
274,P2019-4114-01,06161537,개발자,수탁업무,R2019-4114,8609306,2019-05-27,2020-03-03,281 days 00:00:00.000000000
275,P2019-4195-01,06165419,PM,AI,R2019-4195,7100612,2019-05-27,2020-03-10,288 days 00:00:00.000000000
276,P2019-4195-01,19200201,개발자,AI,R2019-4195,7100612,2019-05-27,2020-03-10,288 days 00:00:00.000000000
277,P2019-4195-01,18101607,개발자,AI,R2019-4195,7100612,2019-05-27,2020-03-10,288 days 00:00:00.000000000
278,P2019-4195-01,12102512,개발자,AI,R2019-4195,7100612,2019-05-27,2020-03-10,288 days 00:00:00.000000000
279,P2019-4298-01,06130399,PM,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
280,P2019-4298-01,SGO1009193,개발자,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
281,P2019-4298-01,SGO1009192,개발자,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
282,P2019-4298-01,SGO1009191,개발자,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
283,P2019-4298-01,SGO1009190,개발자,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
284,P2019-4298-01,08061002,개발자,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
285,P2019-4298-01,19061007,개발자,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
286,P2019-4298-01,07051001,개발자,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
287,P2019-4298-01,06168566,개발자,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
288,P2019-4298-01,13011015,개발자,품질관리파트,R2019-4298,8061002,2019-07-22,2020-05-29,312 days 00:00:00.000000000
289,P2019-4701-01,13031002,PM,자동화기기,R2019-4701,14502569,2019-06-03,2020-06-01,364 days 00:00:00.000000000
290,P2019-4701-01,18101012,개발자,자동화기기,R2019-4701,14502569,2019-06-03,2020-06-01,364 days 00:00:00.000000000
291,P2019-4701-01,14101003,개발자,자동화기기,R2019-4701,14502569,2019-06-03,2020-06-01,364 days 00:00:00.000000000
292,P2019-4701-01,14091007,개발자,자동화기기,R2019-4701,14502569,2019-06-03,2020-06-01,364 days 00:00:00.000000000
293,P2019-4701-01,11062005,개발자,자동화기기,R2019-4701,14502569,2019-06-03,2020-06-01,364 days 00:00:00.000000000
294,P2019-4701-01,07071005,개발자,자동화기기,R2019-4701,14502569,2019-06-03,2020-06-01,364 days 00:00:00.000000000
295,P2019-4701-01,19021010,개발자,자동화기기,R2019-4701,14502569,2019-06-03,2020-06-01,364 days 00:00:00.000000000
296,P2019-4701-02,11104015,PM,정기성,R2019-4701,14502569,2019-12-17,2020-06-02,168 days 00:00:00.000000000
297,P2019-4701-02,06126324,개발자,정기성,R2019-4701,14502569,2019-12-17,2020-06-02,168 days 00:00:00.000000000
298,P2019-4701-02,18101010,개발자,정기성,R2019-4701,14502569,2019-12-17,2020-06-02,168 days 00:00:00.000000000
299,P2019-4701-03,06148069,PM,수익증권,R2019-4701,14502569,2019-12-20,2020-05-30,162 days 00:00:00.000000000
300,P2019-4701-03,18101798,개발자,수익증권,R2019-4701,14502569,2019-12-20,2020-05-30,162 days 00:00:00.000000000
301,P2019-4701-04,06173837,PM,대외계IFCD공동망,R2019-4701,14502569,2020-01-15,2020-06-02,139 days 00:00:00.000000000
302,P2019-4701-04,06151833,개발자,대외계IFCD공동망,R2019-4701,14502569,2020-01-15,2020-06-02,139 days 00:00:00.000000000
303,P2019-4701-04,06224598,개발자,대외계IFCD공동망,R2019-4701,14502569,2020-01-15,2020-06-02,139 days 00:00:00.000000000
304,P2019-4701-04,18102514,개발자,대외계IFCD공동망,R2019-4701,14502569,2020-01-15,2020-06-02,139 days 00:00:00.000000000
305,P2019-4701-04,19201605,개발자,대외계IFCD공동망,R2019-4701,14502569,2020-01-15,2020-06-02,139 days 00:00:00.000000000
306,P2019-4701-05,06164463,PM,법원업무,R2019-4701,14502569,2020-03-19,2020-06-02,75 days 00:00:00.000000000
307,P2019-4701-06,13041007,PM,공공수납,R2019-4701,14502569,2020-05-12,2020-06-02,21 days 00:00:00.000000000
308,P2019-4701-06,18031009,개발자,공공수납,R2019-4701,14502569,2020-05-12,2020-06-02,21 days 00:00:00.000000000
309,P2019-4701-06,20021001,개발자,공공수납,R2019-4701,14502569,2020-05-12,2020-06-02,21 days 00:00:00.000000000
310,P2019-4701-06,07061001,개발자,공공수납,R2019-4701,14502569,2020-05-12,2020-06-02,21 days 00:00:00.000000000
311,P2019-4767-01,18101909,PM,무역,R2019-4767,6156975,2019-06-04,2020-01-07,217 days 00:00:00.000000000
312,P2019-4769-01,13031001,PM,(V)채널S,R2019-4769,18504840,2019-06-05,2020-10-01,484 days 00:00:00.000000000
313,P2019-4769-01,19022002,개발자,(V)채널S,R2019-4769,18504840,2019-06-05,2020-10-01,484 days 00:00:00.000000000
314,P2019-4769-03,13200119,PM,글로벌인터넷뱅킹,R2019-4769,18504840,2019-08-16,2020-10-01,412 days 00:00:00.000000000
315,P2019-4769-03,06210554,개발자,글로벌인터넷뱅킹,R2019-4769,18504840,2019-08-16,2020-10-01,412 days 00:00:00.000000000
316,P2019-4769-03,06209998,개발자,글로벌인터넷뱅킹,R2019-4769,18504840,2019-08-16,2020-10-01,412 days 00:00:00.000000000
317,P2019-4769-05,18113001,PM,베트남디지털,R2019-4769,18504840,2019-09-26,2021-01-04,466 days 00:00:00.000000000
318,P2019-4769-05,19054033,개발자,베트남디지털,R2019-4769,18504840,2019-09-26,2021-01-04,466 days 00:00:00.000000000
319,P2019-4769-05,19063039,개발자,베트남디지털,R2019-4769,18504840,2019-09-26,2021-01-04,466 days 00:00:00.000000000
320,P2019-4769-05,19073041,개발자,베트남디지털,R2019-4769,18504840,2019-09-26,2021-01-04,466 days 00:00:00.000000000
321,P2019-4769-07,18113001,PM,베트남채널,R2019-4769,18504840,2020-03-05,2020-10-01,210 days 00:00:00.000000000
322,P2019-4769-07,18073014,개발자,베트남채널,R2019-4769,18504840,2020-03-05,2020-10-01,210 days 00:00:00.000000000
323,P2019-4994-01,02101008,PM,조기경보,R2019-4994,6177920,2019-06-21,2020-07-03,378 days 00:00:00.000000000
324,P2019-4994-01,07121001,개발자,조기경보,R2019-4994,6177920,2019-06-21,2020-07-03,378 days 00:00:00.000000000
325,P2019-4994-01,14091005,개발자,조기경보,R2019-4994,6177920,2019-06-21,2020-07-03,378 days 00:00:00.000000000
326,P2019-4994-06,10100806,PM,기업상담신청,R2019-4994,6177920,2020-02-06,2020-06-30,145 days 00:00:00.000000000
327,P2019-4994-06,15100464,개발자,기업상담신청,R2019-4994,6177920,2020-02-06,2020-06-30,145 days 00:00:00.000000000
328,P2019-4994-06,19201540,개발자,기업상담신청,R2019-4994,6177920,2020-02-06,2020-06-30,145 days 00:00:00.000000000
329,P2019-4994-06,19101287,개발자,기업상담신청,R2019-4994,6177920,2020-02-06,2020-06-30,145 days 00:00:00.000000000
330,P2019-4994-06,06178715,개발자,기업상담신청,R2019-4994,6177920,2020-02-06,2020-06-30,145 days 00:00:00.000000000
331,P2019-4994-06,18100813,개발자,기업상담신청,R2019-4994,6177920,2020-02-06,2020-06-30,145 days 00:00:00.000000000
332,P2019-4994-07,06173772,PM,DW,R2019-4994,6177920,2020-02-18,2020-06-30,133 days 00:00:00.000000000
333,P2019-4994-08,11071007,PM,부도연체,R2019-4994,6177920,2020-03-19,2020-06-30,103 days 00:00:00.000000000
334,P2019-4994-09,19100892,PM,ODS,R2019-4994,6177920,2020-03-30,2020-06-30,92 days 00:00:00.000000000
335,P2019-5117-01,06145299,PM,수신,R2019-5117,6132790,2019-06-18,2020-04-24,311 days 00:00:00.000000000
336,P2019-5117-01,06132790,개발자,수신,R2019-5117,6132790,2019-06-18,2020-04-24,311 days 00:00:00.000000000
337,P2019-5117-01,17200260,개발자,수신,R2019-5117,6132790,2019-06-18,2020-04-24,311 days 00:00:00.000000000
338,P2019-5117-01,19201590,개발자,수신,R2019-5117,6132790,2019-06-18,2020-04-24,311 days 00:00:00.000000000
339,P2019-5117-01,18200590,개발자,수신,R2019-5117,6132790,2019-06-18,2020-04-24,311 days 00:00:00.000000000
340,P2019-5118-01,06145299,PM,수신,R2019-5118,6132790,2019-06-18,2020-01-30,226 days 00:00:00.000000000
341,P2019-5118-01,06132790,개발자,수신,R2019-5118,6132790,2019-06-18,2020-01-30,226 days 00:00:00.000000000
342,P2019-5118-01,17200260,개발자,수신,R2019-5118,6132790,2019-06-18,2020-01-30,226 days 00:00:00.000000000
343,P2019-5118-01,19201590,개발자,수신,R2019-5118,6132790,2019-06-18,2020-01-30,226 days 00:00:00.000000000
344,P2019-5118-01,18200590,개발자,수신,R2019-5118,6132790,2019-06-18,2020-01-30,226 days 00:00:00.000000000
345,P2019-5123-01,16101464,PM,담보,R2019-5123,12102016,2019-06-19,2020-08-24,432 days 00:00:00.000000000
346,P2019-5123-01,19201540,개발자,담보,R2019-5123,12102016,2019-06-19,2020-08-24,432 days 00:00:00.000000000
347,P2019-5127-02,19011041,PM,(V)정보S,R2019-5127,6178316,2019-06-21,2020-04-24,308 days 00:00:00.000000000
348,P2019-5127-02,19011050,개발자,(V)정보S,R2019-5127,6178316,2019-06-21,2020-04-24,308 days 00:00:00.000000000
349,P2019-5190-01,07101066,PM,개인상담신청,R2019-5190,6223214,2019-06-20,2020-06-22,368 days 00:00:00.000000000
350,P2019-5190-01,18102212,개발자,개인상담신청,R2019-5190,6223214,2019-06-20,2020-06-22,368 days 00:00:00.000000000
351,P2019-5190-01,06132448,개발자,개인상담신청,R2019-5190,6223214,2019-06-20,2020-06-22,368 days 00:00:00.000000000
352,P2019-5190-01,11103922,개발자,개인상담신청,R2019-5190,6223214,2019-06-20,2020-06-22,368 days 00:00:00.000000000
353,P2019-5190-01,19101295,개발자,개인상담신청,R2019-5190,6223214,2019-06-20,2020-06-22,368 days 00:00:00.000000000
354,P2019-5190-03,06163645,PM,DW,R2019-5190,6223214,2019-11-07,2020-06-22,228 days 00:00:00.000000000
355,P2019-5190-04,06179975,PM,국외모바일앱,R2019-5190,6223214,2020-02-12,2020-06-19,128 days 00:00:00.000000000
356,P2019-5395-01,06126995,PM,검사관리,R2019-5395,6220381,2019-06-26,2021-01-06,560 days 00:00:00.000000000
357,P2019-5395-01,06135390,개발자,검사관리,R2019-5395,6220381,2019-06-26,2021-01-06,560 days 00:00:00.000000000
358,P2019-5395-01,06180035,개발자,검사관리,R2019-5395,6220381,2019-06-26,2021-01-06,560 days 00:00:00.000000000
359,P2019-5395-02,06224598,PM,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
360,P2019-5395-02,18101666,개발자,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
361,P2019-5395-02,06173837,개발자,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
362,P2019-5395-02,18200729,개발자,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
363,P2019-5395-02,06163718,개발자,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
364,P2019-5395-02,17100984,개발자,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
365,P2019-5395-02,06140701,개발자,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
366,P2019-5395-02,06218458,개발자,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
367,P2019-5395-02,06151833,개발자,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
368,P2019-5395-02,18102514,개발자,대외계IFCD공동망,R2019-5395,6220381,2019-06-27,2020-12-31,553 days 00:00:00.000000000
369,P2019-5395-05,18111017,PM,고객상담센터,R2019-5395,6220381,2019-09-17,2020-12-31,471 days 00:00:00.000000000
370,P2019-5395-05,18082001,개발자,고객상담센터,R2019-5395,6220381,2019-09-17,2020-12-31,471 days 00:00:00.000000000
371,P2019-5395-06,06130860,PM,수신 공통,R2019-5395,6220381,2019-09-23,2020-12-31,465 days 00:00:00.000000000
372,P2019-5395-06,17100460,개발자,수신 공통,R2019-5395,6220381,2019-09-23,2020-12-31,465 days 00:00:00.000000000
